20181116,진행이 전편보다 산만하고 빌런의 동기가 약간 아쉬운(?) 그리고 전작에 비해 인상 깊은 액션신이 없어 많이 아쉬움...  
20181116,관람객너무 요란한 영화...  
20181115,good good good  
20181115,관람객개꿀잼립니당ㅎㅎㅎㅎ  
20181115,관람객가족끼리 보기 좋은 애니메이션 영화였다.  
20181115,캐릭터 하나하나 너무 귀엽 ㅠㅠㅠ  
20181115,보면서 신나고 흥분을 감추지 못한 애니메이션 어릴적에 들었던 성우분들의 반가운 목소리까지.바이올렛은 달라졌지만 (오버워치 솜브라 성우) 너무나 재밌고 기분좋게 본 영화. 감사합니다 제 어릴적 추억을 돋아 주셔서 ... 너무 너무 재밌게 봣습니다  
20181114,관람객영상은 좋으나 기대보단 재미가 덜함  
20181114,잭잭이 캐리했다 스토리의 단순함 말고 스타일리쉬하고 장르의 정점같다  
20181114,땅굴파서 은행턴놈이 젤 성공했네..잡히지도 않고..  
20181114,관람객어른들이봐도재미있었어요  
20181114,지루해서 보다말았다 시간낭비  
20181114,스토리 진짜 탄탄하고 화려하다. 아 너무 잼따ㅜㅜ  
20181113,꺅 ㅈ너므재밌다ㅠㅠ 픽사랑해요 하크하트3이 꼭 나오길 바랄게유  
20181113,진짜 재밌어요! 크... 3편 진짜 기대되욧!  
20181112,믿고 보는 픽사 애니 만세  
20181112,관람객여자친구랑 재미있게 관람하였습니다.  
20181112,관람객ㅇㅇㅇ잼있었음ㅇㅇㅇ  
20181112,관람객너무 재미있었어요~~  
20181112,관람객그저그래요 막 재미있고 그런건 모르겠어요  
20181111,울 각시가 좋아함.극장가서 보고 다운받아 보는데 잭잭이 너무 귀엽다고 ㅎ  
20181111,최고의 아빠라는 대사에서 울컥했다..  
20181111,믿고 보는 인크레더블ㅠㅠ  
20181111,와.. 말이필없네 정말 재미있게봤네욤  
20181110,관람객진짜 너무 재밌어 ㅠㅠㅠ 어린 마음으로 돌아간 기분♥?  
20181110,믿고 보는 픽사 진짜 재밌다  
20181110,너무 재밌다 ㅋㅋㅋ 3도 나왔으면  
20181109,그간의 공백이 무색하지 않은 후속작  
20181109,10년 넘게 기다린 끝에 나온 후속작. 역시 디즈니 픽사는 진리다.  
20181109,1에서 느꼈던 생계형 히어로가족의 모습 그대로여 보기 좋았고 아이들의 성장과 특히 잭잭의 귀여움이 돋보였다.  
20181109,이번편은 헬렌과 잭잭의 하드캐리  
20181108,속편인데도 재미있네요 ^^  
20181108,뭐여~재미없자나? 시작은 그럴싸하게 하다가 지루하고 약하게 나가는 스토리~그림 자체는 볼만함  
20181108,기발한 능력을 가진 영웅들과 싸우는 게 재밌으면서도 아기가 귀엽다. 그런데 영화가 1편에 비해 좀 이상해진 느낌이다.  
20181107,소포모어 징크스를 가볍게 때려날려버린 히어로 가족!!후속작이 기대됩니다.  
20181107,14년전 퀄리티나 지금이나 손색없는 멋진영화 가족애를 충분히 느낄수있는 영화 여러분 3번보세요  
20181106,2004년에 혼자보고 2편은 초딩된 딸아이와 봤습니다. 육아에 지치고 애 둘키우며 경력단절돼서 자존감 바닥이였는데 감정이입하며 신나게 봤네요. 슈퍼히어로 아빠도 역시 육아는 힘든거였어요ㅋㅋ 딸아이가 보기에도 좋은 영화였다고 생각합니다^^  
20181105,잭잭과 너구리 너무 귀여워...  
20181105,관람객아이들과 보기에 더 없이 좋은 영화네요. 상상력의 끝은 어디인지 보여주는 유쾌하고 즐거운 영화였습니다~  
20181105,재밌네요엘라스틱걸의 목소리에 세월의 흔적은 숨길수 없네요 ㅎㅎ아무래도 15년 전과 같은 순 없겠죠.제겐 꽤나 크게 다가왔어요.  
20181105,잘 만든 속편.. 1편의 소스와 개성을 살린 오랜 기다림의 보상  
20181104,PC가 영화에주는 악영향...아무리  미스터인크레더블을 바보로 만들고싶어도 설정까지 파괴하면서 힘도약하게 만들지? 종반부터는 불편함까지... 스타워즈에 이어서 이것까지 망치는구나...  
20181104,관람객아이가 넘 재미나게 보내요  
20181104,관람객역시 명불허전  디즈니는 실패가 없어요  
20181104,짹짹의 다기능 초능력은 반칙 아님??  아마도 씨가 다를꺼야...  
20181104,정말 기다려 왔던 속편인데... 기대보다는 실망이다. 1편을 봤을때의 참신함이 안느껴진다.  
20181104,어린시절의 추억이 살아있는 최고영화  
20181104,관람객인크레더블 너무 재밌어욘 !!! 다음 시즌도 만들어주세ㅇ?ㄷ  
20181103,"가족구성원 각자의 역할에 귀천없다는것을 스리슬쩍 드러내는 영화였고요, 히어로물에도 아주 충실한 재밌는 그런 영화네요 1편보다 못할까 걱정됬는데 훨씬 발전되어 와서 만족스럽게 봤습나다^^  "
20181103,너무 잼나요 3편도 만들어주세요  
20181103,짹짹이 미만잡 ㅋㅋㅋ 능력도 제일 많고  
20181103,애니메이션이지만 수준은 한 마디로 특급!!!  
20181103,관람객잭잭귀요미 좋아요 재미  
20181103,와..ㅋ진짜ㅋㅋ 와역시 픽사라는 표현밖에 떠오르질않네..역시 명작은 괜히 명작이라 불리는게 아니구나 또한번느낌..  
20181102,볼만하네요.. 하네용  
20181102,보는 내내 흐뭇하네ㅋ 잭잭 어디로 튈지 몰라서 재밌고 디자이너는 의리있어서 멋있고 막판에 스릴이 짱이었다 ㅋㅎ  
20181102,프로존이  잭잭보다 열일하네 ㅋㅋㅋ  
20181102,역시 재미는 확실하네요  
20181102,기다린 보람이 있었네요  
20181102,히어로 엄마와 육아 히어로 아빠 그대들이 인크레더블!  
20181102,정말 스토리 인물구성 빠짐없이 잘만드셨어요!  
20181101,인크레더블3 언제나와....진짜ㅠㅠ또 어뜨케기다리지  
20181101,관람객전편에 너무도 재미있게봐서 요번편도 기대하고봤는데 역시나 재미있게 보고나왔네요  
20181101,역시 인크레더블 3탄도 나오면 좋겠네  
20181101,정말 완벽한 추억속으로 돌아가는 시간이다 성공적인 속편  
20181101,제발...3편....제...발... 너...무좋아요....  
20181101,관람객아이나 어른이나 다 함께 즐겨 볼 수 있는 영화입니다 재밌어요  
20181101,맨인블랙 K닮은 요원나오네  
20181101,와 14살때 1을 보고 28에 2를 보다니 ㅋㅋㅋㅋ 꿀잼!! ㅋㅋ잭잭 존귀~ 애기가 크면 다해먹겠네 ㅋㅋ  
20181031,인크래더블이 가사일에 최선을 다하며 좋은아버지 되려고 몸부림치는 또다른 영웅상을 보여주고있다. 그나저나 잭잭 마인부우급이라 크면 대적할 악당이 없겠는데..  
20181031,관람객재미있었어요아이들도 즐거워하고.내용도 좋네요  
20181031,우와. 진짜 재밌게 봤네요 ㅋㅋㅋ 늙은 제가 봐도 재밌었는데 아이들이 보면 좋아하겠어요. 어른이 시각에선 악당이 극중 대사로 미디어에 의지하고 소극적인 활동을 하게 된다라는 말이 너무 공감갔네요. 추천합니다 !  
20181031,전편이 더 재미있었던 것 같은데..  
20181031,프로존에게도 관심을... ㅠㅠ  
20181031,성역할의 관념의 탈피하려는 주제가 잘보였다. 악역 보스가 남자 오빠일것이라고 생각했던 나에게 충격을 줬다.  
20181031,"이토록 많은 주제를 담고도 이토록 완벽할수 있는가. 현대인의 가십과 고민을 전부다넣고도 웃음과 철학, 귀여움까지 이런영화가 국내에서도 1000만을 찍었어야 했는데.  "
20181031,시대에 맞춰 진보하는 애니메이션 액션 영화네요. 훌륭합니다. 애기 졸귀:;  
20181031,"정말 그럴듯하게 꼬인 악당을 내세운것이 멋있다. 특히 악당이 ""게으른 너희 대신, 영웅들은 온갖 고생을 하고, 너흰 그걸 보며 대리만족이나 하지."" ""영웅이 있기때문에 시민은 나약해지는거야.""라고 말할땐... 이런 악당이 인크레더블2에? 하  "
20181031,"악당의 주제는 히어로에 대한 반감인데, 중간에 페미 주제는 왜? 굳이 애써 무거워진 영화를 잭잭이 밝게 만들어버림~ 따져보자면 페미니스트인 불평분자 악당을 가정의 유대로 무찌른다, 뻔하지만 좋았음.  "
20181030,관람객커플끼리 가서 봐도 부담없이 재밋게 보고왓어요 ㅠㅠ 잭잭 졸귀  
20181030,잭잭 넘 귀엽다....ㅋ ㅋ  
20181030,너무 기대를 해서 그런지 1에 비해서 뭔가 좀 난잡해진 느낌.. 1과 비슷한 볼거리였지만 뭔가 집중 안되는 액션 끝에 30분은 볼만했음  
20181030,긴말 필요없이 정말 재미있다!!!  
20181030,아이들 키우느라 다른영화 못보고 애니만 보는데 이건 어른이 봐도 너무 재밌네요. 1편도 재밌었는데 2편은 정말 환호성을 지르며 봤네요. 액션도 최고고 스토리도 좋고 이건 시리즈로 계속 나와도 좋을것 같습니다.  
20181030,"시대의 흐름을 영리하게 포착해 낸 서사가 일단 주요했다. ‘워킹맘’, ‘육아에 힘쓰는 아빠’라는 달라진 시대상을 적극 끌어안아 공감의 파이를 넓혔다. 새로운 이야기와 완성도 높은 액션이 주는 재미까지도 역시 퍼펙트하다고 볼 수 있겠다.  "
20181030,남자가 무쓸모로 나온다고?그럼 육아를 위해 고군분투하는 인크레더블 모습은?육아도 바깥일(히어로일)만큼 중요하다는것을 보여주며 남자 여자 해야할일 구분짓지않고 할수있다가 아니라 해야만 한다는것을 보여주는거 같아서 남자로써 난 되게 좋은평점을 주고 싶다  
20181030,웰메이드 에니메이션. 10년 전 느낌을 그대로 살리고 업그레이드 시켜 놓은 느낌. 기대하고 봐도 실망하지 않았다. 영화가 더 길었으면.. 하는 아쉬움이 남았다.  
20181030,다채롭지만 조화롭고 결국엔 하나로 모여진다. 브래드버드가 애니메이션 능력을 또 한 번 증명해 낸 일이다. 2시간을 쉬지않고 달려도 스토리와 캐릭터의 힘이 루즈해지지 않는다. 거기다 시대적 이해까지 더했으니 가히 최고! 폭넓은 스토리텔링 또한 부럽다.  
20181030,1편의 재미 보다 반도 못 미치는 느낌~! 기대가 컸었나 ㅜㅜ  
20181029,잼나네요ㅎㅎㅎ이런영화 굳  
20181029,약간 뻔한 스토리 였지만 기다림 보람은 있었다  
20181029,픽사작품들중 확실히 떨어지는 느낌. 전체적으로 너무 루즈하고  뻔하다.  
20181029,유쾌 상쾌 통쾌~ 삼박자를 고루 갖춘 잼있는 애니메이션 영화^^  
20181029,ㅋㅋㅋㅋ애플파일에서 다운받아서 보는데 역시나 실망시키질 않넹!!!! 액션신이 좀더 분량이 많았으면 하는 아쉬움이  
20181029,완벽하다라는 말밖에 할 수 없다  
20181029,좋아하는 애니메이션.  
20181029,1편과 마찬가지로 슈퍼 웃음 +  가족을 그린 애니 = 모두 함께? 아니 아니쥐~ 각자 따로 보면서 느껴야 할 영화  
20181029,어느 하나 제대로 끝내질 못하고 어중간하게 끝난 느낌의 영화 그치만 디지니 계의 슈퍼히어로의 오랜만의 등장으로는 괜찮은 괜찮은 영화  
20181029,최고의 1편! 최상의 2편! 3편도 꼭 나오길!  
20181029,미친영화다....3편은 잭잭이 위주로 나올려나? 잭잭 졸귀  
20181029,관람객수퍼베이비가 진정 짱!  
20181029,1편의 재미에 못미치지 않을까 했지만 기우에 불과했다  
20181029,정말 기다린만큼 잘 준비해서 돌아왔다는게 느껴지는 영화! 스토리 구성이 탄탄하고 캐릭터 활용도 너무 좋았다 잭잭이 그렇게 귀여울수가 없다.. 3가 나오길 바라며 인크레더블2 꼭 보세요  
20181029,"이건 애들 보는 이야기가 아냐.. ㅠㅠ 애초에 부자랑 그 동생이 의심스러웠는데, 반은 맞음..  3에서는 잭잭이 사기캐릭터 역할을 제대로 할듯. 3 편 기대됨  "
20181029,유쾌하고 통쾌한 히어로 패밀리!  
20181029,"재밌긴했지만ㅋㅋ 음 1편에 비해 달라진게 적은게 아쉬웠다. 바이올렛과 토니도 제자리걸음에, 잭잭의 능력보여주기도 엄마는 여전히 모르는..좀더 완성도있는 구성이려면 막판 악당제거때는 잭잭이 큰몫하는게 더좋았을듯. 3편주인공이 잭잭이려고 활약을 아낀건지ㅋ  "
20181029,"인크레더블의 광팬임에도 솔직하게 적어본다. 이런 무비는 초능력을 시원하게 보여주는 재미인데, 픽사가 여러가지 의미나 시대반영을 담으려는 노력으로 인해 마냥 오락거리는 아닌 애니인듯하다. 그것이 나쁘진않으나 솔직히 서사가 긴 초반20분은 지루하더라..  "
20181029,홀리 헌터 할머니가...젊은 유부녀 연기를 하다니..이게 말이 돼>?  
20181028,가족 영화로는 최고.  액션도 드라마도 훌륭하다.  
20181028,애니메이션중 최고인듯..역시 픽사  
20181028,여자 악당  라푼젤 마녀닮았넹  
20181028,페미니스트 영화다. 페미니스트와 여성단체가 좋아할 영화  
